Title,Manufacturer,Author,Qualifier,Year,ModelNo,Rarity,CartType,MachineType,LController,RController,MD5,HelpUri
Treasure Below,Video Gems,Thomas Jentzsch,Hack,,,,,A2600NTSC,,,81414174f1816d5c1e583af427ac89fc,
Treasure Below,Video Gems,,,,,,,A2600PAL,,,66706459e62514d0c39c3797cbf73ff1,
Tree Hugger (12-20-2002 Pave Demo),Billy Eno,,Homebrew,,,,,A2600NTSC,,,65c6406f5af934590097c8c032ebb482,
Trick Shot,Imagic,Dennis Koble,,1982,IA3000,Rare,,A2600NTSC,,,24df052902aa9de21c2b2525eb84a255,
Trick Shot,Imagic,Dennis Koble,,1982,IA3000,Rare,,A2600PAL,,,dca90ea1084a2fdbe300d7178ca1a138,
TRON - Deadly Discs,Mattel,,,,MT5662,Uncommon,,A2600NTSC,,,fb27afe896e7c928089307b32e5642ee,
TRON - Deadly Discs,Telegames,,,,MT5662,Uncommon,,A2600PAL,,,c1f209d80f0624dada5866ce05dd3399,
Tuby Bird (a.k.a. Vogel Flieh),Starsoft,,,,SS-020,,,A2600PAL,,,e17699a54c90f3a56ae4820f779f72c4,
Tunnel Runner,CBS Electronics,,,,4L-2520,Rare,CBS12K,A2600NTSC,,,b2737034f974535f5c0c6431ab8caf73,
Tunnel Runner,CBS Electronics,,,,4L-2520,Rare,CBS12K,A2600NTSC,,,efefc02bbc5258815457f7a5b8d8750a,
Turmoil,20th Century Fox,,,,11007,Uncommon,,A2600NTSC,,,7a5463545dfb2dcfdafa6074b2f2c15e,
Turmoil,20th Century Fox,,,,,,,A2600NTSC,,,152e55f88af3ff647e75a3070b7b6842,
Tutankham,Parker Bros,,,1983,PB5340,Uncommon,PB8K,A2600NTSC,,,085322bae40d904f53bdcc56df0593fc,
Tutankham,Parker Bros,,,1983,,,PB8K,A2600PAL,,,66c2380c71709efa7b166621e5bb4558,
UFO #6,,,Hack,,,,,A2600NTSC,,,6fc27a9233fc69d28d3f190b4ff80f03,
UFO Patrol,,,,,,Extremely Rare,,A2600NTSC,,,619de46281eb2e0adbb98255732483b4,
Universal Chaos,Telegames,,,,7062 A305,Rare,,A2600NTSC,,,81a010abdba1a640f7adf7f84e13d307,
Up 'n Down,Sega,,,1983,009-01,Extremely Rare,,A2600NTSC,,,a499d720e7ee35c62424de882a3351b6,
Vanguard,Atari,,,,CX2669,Common,A8K,A2600NTSC,,,c6556e082aac04260596b4045bc122de,
Vanguard,Atari,,,,CX2669,Common,A8K,A2600PAL,,,3caa902ac0ce4509308990645876426a,
Vanguard,CCE,,,,,,A8K,A2600NTSC,,,7ef74879d7cb9fa0ef161b91ad55b3bb,
Vault Assault,Prescott,,,,,,,A2600NTSC,,,787ebc2609a31eb5c57c4a18837d1aee,
Ventrra Invaders 2002,,Charles Morgan,Hack,,,,,A2600NTSC,,,39da69ff9833f8c143f03b6e0e7a996b,
Venture,Atari,,,,CX26145,Rare,,A2600PAL,,,c63a98ca404aa5ee9fcff1de488c3f43,
Venture,CBS Electronics,,,,,,,A2600PAL,,,345758747b893e4c9bdde8877de47788,
Venture,Coleco,,,,2457,Common,,A2600NTSC,,,3e899eba0ca8cd2972da1ae5479b4f0d,
Venture 2,Tim Snider,,Hack,,,,,A2600NTSC,,,7ca7a471d70305c673fedd08174a81e8,
Vertical Playfield Demo 1,,,,,,,,A2600NTSC,,,6cd1dc960e3e8d5c5e0fbe67ab49087a,
Vertical Playfield Demo 2,,,,,,,,A2600NTSC,,,ea6d40db5498d6386571a76df448aa4c,
Vertical Rainbow Demo,,,,,,,,A2600NTSC,,,ce6c4270f605ad3ce5e82678b0fc71f8,
Vertical Ship Demo 1,,,,,,,,A2600NTSC,,,bdc381baf7c252c63739c5e9ed087a5c,
Video Checkers,Atari,Carol Shaw,,1978,CX2636,Rare,,A2600NTSC,,,539d26b6e9df0da8e7465f0f5ad863b7,http://www.atariage.com/manual_thumbs.html?SoftwareID=1427
Video Checkers,Atari,Carol Shaw,,1978,CX2636,Rare,,A2600PAL,,,193f060553ba0a2a2676f91d9ec0c555,http://www.atariage.com/manual_thumbs.html?SoftwareID=1427
Video Chess,Atari,Bob Whitehead,,1978,CX2645,Uncommon,,A2600NTSC,,,f0b7db930ca0e548c41a97160b9f6275,http://www.atariage.com/manual_html_page.html?SoftwareID=1429
Video Chess,Atari,Bob Whitehead,,1978,CX2645,Uncommon,,A2600PAL,,,3ef9573536730dcd6d9c20b6822dbdc4,http://www.atariage.com/manual_html_page.html?SoftwareID=1429
Video Cube,CCE,,,,,,,A2600NTSC,,,ed1492d4cafd7ebf064f0c933249f5b0,
Video Jogger,Exus,,,,,Extremely Rare,,A2600NTSC,,,4191b671bcd8237fc8e297b4947f2990,
Video Life,CommaVid,,,,,Extremely Rare,,A2600NTSC,,,497f3d2970c43e5224be99f75e97cbbb,
Video Olympics - Pong Sports,Atari,Joe Decuir,,1977,CX2621,Common,,A2600NTSC,Paddles,Paddles,60e0ea3cbe0913d39803477945e9e5ec,
Video Olympics - Pong Sports,Atari,Joe Decuir,,1977,CX2621,Common,,A2600NTSC,Paddles,Paddles,c00b65d1bae0aef6a1b5652c9c2156a1,
Video Olympics - Pong Sports,Atari,Joe Decuir,,1977,CX2621,Common,,A2600PAL,Paddles,Paddles,77d0a577636e1c9212aeccde9d0baa4b,
Video Pinball,Atari,Bob Smith,,1980,CX2648,Uncommon,,A2600NTSC,,,107cc025334211e6d29da0b6be46aec7,http://www.atariage.com/manual_html_page.html?SoftwareID=1437
Video Pinball,Atari,Bob Smith,,1980,CX2648,Uncommon,,A2600PAL,,,6e59dd52f88c00d5060eac56c1a0b0d3,http://www.atariage.com/manual_html_page.html?SoftwareID=1437
Video Pinball,Atari,Bob Smith,,1980,,,,A2600PAL,,,a2424c1a0c783d7585d701b1c71b5fdc,http://www.atariage.com/manual_html_page.html?SoftwareID=1437
Video Reflex,Exus,,,,,Extremely Rare,,A2600NTSC,,,ee659ae50e9df886ac4f8d7ad10d046a,
Video Simon,,Mark De Smet,Homebrew,,,,,A2600NTSC,,,16f494f20af5dc803bc35939ef924020,
Video Time Machine,,Chris Cracknell,Homebrew,,,,,A2600NTSC,,,93acd5020ae8eb5673601e2edecbc158,
Virtual Pet (Demo 1),,,,,,,,A2600NTSC,,,4f0071946e80ca68edfdccbac86dcce0,
Virtual Pet (Demo 2 update),,,,,,,,A2600NTSC,,,1f349dd41c3f93c4214e5e308dccb056,
Virtual Pet (V007) (after Demo 2 update),V007,,,,,,,A2600NTSC,,,3b80b8f52a0939e16b5059f93a3fc19a,
Volleyball,Dactar,,,,,,,A2600PAL,,,5faffe1c4c57430978dec5ced32b9f4a,
Volleyball,Starsoft,,,,,,,A2600PAL,,,4d8396deeabb40b5e8578276eb5a8b6d,
Wabbit,Apollo,,,,AP 2010,Rare,,A2600NTSC,,,6041f400b45511aa3a69fab4b8fc8f41,
Wachroboter Jagt Jupy (a.k.a. Hey! Stop!),Starsoft,,,,,,,A2600PAL,,,1c5796d277d9e4df3f6648f7012884c4,
Walker,,,,,,,,A2600PAL,,,d175258b2973b917a05b46df4e1cf15d,
Wall Ball,Avalon Hill,,,,50030,Extremely Rare,,A2600NTSC,,,d3456b4cf1bd1a7b8fb907af1a80ee15,
Wall Defender,Bomb,,,,CA285,Extremely Rare,,A2600NTSC,,,c16fbfdbfdf5590cc8179e4b0f5f5aeb,
War Of The Worlds,,Kyle Pittman,Homebrew,,,,,A2600NTSC,,,9436b7ad131b5a1f7753ce4309ba3dee,
Warlords,Atari,Carla Meninsky,,1981,CX2610,Uncommon,,A2600NTSC,Paddles,Paddles,cbe5a166550a8129a5e6d374901dffad,http://www.atariage.com/manual_html_page.html?SoftwareID=1442
Warlords,Atari,Carla Meninsky,,1981,CX2610,Uncommon,,A2600PAL,Paddles,Paddles,0c80751f6f7a3b370cc9e9f39ad533a7,http://www.atariage.com/manual_html_page.html?SoftwareID=1442
Warplock,Data Age,,,1982,DA 1002,Common,,A2600NTSC,,,679e910b27406c6a2072f9569ae35fc8,
Warring Worms,Baroque Gaming,Brian Eno,Homebrew,,,,,A2600NTSC,,,7e7c4c59d55494e66eef5e04ec1c6157,
Warring Worms (Beta 1),Baroque Gaming,Brian Eno,Homebrew,,,,,A2600NTSC,,,7a64b5a6e90619c6aacf244cdd7502f8,
Warring Worms (Beta 2),Baroque Gaming,Brian Eno,Homebrew,,,,,A2600NTSC,,,2f66ebf037321ed0442ac4b89ce22633,
Water Ski,Froggo,,,1988,FG2002,Scarce,A78S4,A7800NTSC,,,427cb05d0a1abb068998e2760d77f4fb,http://www.atariage.com/manual_thumbs.html?SoftwareID=2157
Wavy Line Test,,,,,,,,A2600NTSC,,,0d7e630a14856f4d52c9666040961d4d,
Weltraum Tunnel,Bitcorp,,,,,,,A2600PAL,,,c5387fc1aa71f11d2fa82459e189a5f0,
Weltraum Tunnel,Starsoft,,,,,,,A2600PAL,,,bce4c291d0007f16997faa5c4db0a6b8,
Westward Ho,Playaround,,,,,,,A2600PAL,,,d47387658ed450db77c3f189b969cc00,
Wing War,,Thomas Jentzsch,Hack,,,,,A2600NTSC,,,0cdd9cc692e8b04ba8eb31fc31d72e5e,
Wing War,Imagic,Michael Greene,,,EIZ-002-04,Extremely Rare,,A2600PAL,,,4e02880beeb8dbd4da724a3f33f0971f,
Wing War,Imagic,Michael Greene,,,EIZ-002-04,Extremely Rare,,A2600PAL,,,9d2938eb2b17bb73e9a79bbc06053506,
Winter Games,Atari,,,1987,CX7831,Scarce,A78SGR,A7800NTSC,,,3799d72f78dda2ee87b0ef8bf7b91186,http://www.atariage.com/manual_thumbs.html?SoftwareID=2153
Winter Games,Epyx,,,1987,8056100251,Rare,,A2600NTSC,,,83fafd7bd12e3335166c6314b3bde528,
Winter Games,Epyx,,,1987,,,,A2600PAL,,,8c36ed2352801031516695d1eeefe617,
Wizard,,,Prototype,,,,,A2600NTSC,,,7b24bfe1b61864e758ada1fe9adaa098,
